version,m,n,j,RT_j,gaps,steps,μs,r1,r1,r1,r2,r2,r2,r3,r3,r3,r4,r4,r4,r5,r5,r5,r6,r6,r6,r7,r7,r7
gap_enum2,17,7,4,25,1,14,2,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,3,31,6,80,5,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,3,31,1,17,2,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,2,39,7,109,5,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,2,39,1,20,3,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,1,45,8,146,6,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,1,45,1,23,3,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,18,7,7,6,1,1,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,7,6,1,1,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,6,10,2,10,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,6,10,1,4,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,5,15,3,22,3,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,5,15,1,7,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,4,20,4,38,4,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,4,20,1,10,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,3,24,6,80,5,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,3,24,1,17,2,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,2,32,8,124,6,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,2,32,1,24,3,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,1,40,10,172,8,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,1,40,1,31,3,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,19,7,7,8,1,1,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,7,8,1,1,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,6,14,2,4,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,6,14,1,3,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,5,21,3,22,3,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,5,21,1,7,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,4,28,4,31,4,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,4,28,1,9,2,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,3,34,6,80,5,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,3,34,1,17,3,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,2,-1,7,108,5,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,2,-1,1,19,3,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,20,7,7,8,1,1,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,7,8,1,1,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,6,16,2,4,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,6,16,1,3,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,5,23,3,22,3,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,5,23,1,7,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,4,29,4,38,3,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,4,29,1,10,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,3,35,5,59,4,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,3,35,1,13,2,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,2,40,6,73,5,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,2,40,1,15,3,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,1,-1,8,139,7,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,1,-1,1,22,3,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,21,7,7,7,1,1,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,7,7,1,1,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,6,16,2,10,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,6,16,1,4,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,5,20,3,22,3,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,5,20,1,7,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,4,29,4,38,4,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,4,29,1,10,2,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,3,37,6,80,5,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,3,37,1,17,3,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,2,43,7,109,5,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,2,43,1,20,3,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,1,-1,8,144,6,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,1,-1,1,22,3,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,22,7,7,8,1,1,4,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,7,8,1,1,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,6,13,2,10,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,6,13,1,4,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,5,20,3,22,3,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,5,20,1,7,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,4,27,4,31,3,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,4,27,1,9,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,3,35,6,80,5,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,3,35,1,17,2,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,2,39,8,124,6,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,2,39,1,24,3,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,1,-1,9,158,7,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,1,-1,1,26,3,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,23,7,7,7,1,1,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,7,7,1,1,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,6,12,2,4,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,6,12,1,3,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,5,16,3,22,3,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,5,16,1,7,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,4,24,4,38,3,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,4,24,1,10,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,3,30,5,59,4,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,3,30,1,13,2,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,2,36,6,84,5,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,2,36,1,16,3,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,1,40,7,101,6,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,1,40,1,18,3,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,24,7,7,7,1,1,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,7,7,1,1,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,6,16,2,10,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,6,16,1,4,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,5,25,3,19,3,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,5,25,1,7,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,4,30,5,53,4,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,4,30,1,14,2,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,3,37,6,80,5,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,3,37,1,17,3,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,2,41,7,96,5,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,2,41,1,19,3,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,1,-1,8,151,7,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,1,-1,0,25,3,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,25,7,7,4,1,1,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,7,4,1,1,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,6,10,2,10,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,6,10,1,4,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,5,16,4,33,4,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,5,16,1,11,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,4,25,5,53,4,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,4,25,1,14,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,3,34,6,80,5,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,3,34,1,17,2,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,2,42,8,124,6,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,2,42,1,24,3,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,1,-1,9,158,7,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,1,-1,1,26,3,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,26,7,7,8,1,1,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,7,8,1,1,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,6,14,2,4,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,6,14,1,3,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,5,18,3,11,3,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,5,18,1,5,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,4,24,4,38,4,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,4,24,1,10,2,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,3,32,5,56,4,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,3,32,1,13,3,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,2,-1,8,122,6,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,2,-1,1,23,3,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,27,7,7,8,1,1,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,7,8,1,1,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,6,15,2,10,3,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,6,15,1,4,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,5,22,3,22,3,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,5,22,1,7,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,4,31,4,38,3,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,4,31,1,10,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,3,40,5,56,4,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,3,40,1,13,2,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,2,-1,6,69,5,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,2,-1,1,14,3,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,28,7,7,7,1,1,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,7,7,1,1,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,6,12,2,10,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,6,12,1,4,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,5,16,3,17,3,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,5,16,1,6,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,4,20,4,38,3,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,4,20,1,10,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,3,24,6,80,5,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,3,24,1,17,2,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,2,32,7,104,6,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,2,32,1,20,3,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,1,40,10,172,7,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,1,40,1,31,3,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,29,7,7,7,1,1,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,7,7,1,1,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,6,16,2,10,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,6,16,1,4,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,5,25,3,17,3,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,5,25,1,6,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,4,33,4,38,4,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,4,33,1,10,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,3,-1,5,55,4,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,3,-1,1,12,2,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,30,7,7,4,1,1,2,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,7,4,1,1,2,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,6,13,3,10,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,6,13,2,5,2,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,5,20,4,21,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,5,20,2,9,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,4,27,5,53,4,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,4,27,2,19,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,3,36,6,80,5,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,3,36,2,26,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,2,43,7,109,5,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,2,43,2,33,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,1,-1,8,129,6,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,1,-1,2,35,3,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,31,7,7,7,1,1,2,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,7,7,1,1,2,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,6,15,2,10,3,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,6,15,1,4,2,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,5,23,3,22,3,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,5,23,1,7,2,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,4,30,4,38,4,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,4,30,1,10,2,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,3,36,6,80,5,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,3,36,1,17,3,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,2,-1,7,108,5,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,2,-1,1,19,3,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,32,7,7,9,1,1,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,7,9,1,1,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,6,18,2,4,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,6,18,1,3,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,5,26,3,22,3,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,5,26,1,7,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,4,35,4,38,3,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,4,35,1,10,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,3,41,5,59,4,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,3,41,1,13,2,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,2,-1,7,108,5,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,2,-1,1,19,3,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,33,7,7,8,1,1,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,7,8,1,1,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,6,16,2,4,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,6,16,1,3,4,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,5,23,3,22,3,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,5,23,1,7,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,4,30,4,38,4,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,4,30,1,10,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,3,37,5,56,4,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,3,37,1,13,2,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,2,-1,7,108,5,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,2,-1,1,19,3,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,34,7,7,7,1,1,2,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum2,34,7,7,7,1,1,2,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum1,34,7,6,11,2,7,2,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum2,34,7,6,11,1,4,2,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum1,34,7,5,18,5,33,4,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
