version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5,r6,c6,j6,r7,c7,j7
gap_enum2,17,7,4,25,1,19,10,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,3,31,6,80,22,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,3,31,1,24,11,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,2,39,7,109,25,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,2,39,1,29,11,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,17,7,1,45,8,146,29,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum2,17,7,1,45,1,34,11,0,6,56,0,8,55,0,6,54,0,6,52,0,7,51,0,7,47,0,5,45
gap_enum1,18,7,7,6,1,1,9,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,7,6,1,1,9,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,6,10,2,10,12,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,6,10,1,6,10,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,5,15,3,22,15,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,5,15,1,11,9,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,4,20,4,38,17,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,4,20,1,16,10,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,3,24,6,80,22,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,3,24,1,24,10,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,2,32,8,124,28,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,2,32,1,30,11,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,18,7,1,40,10,172,35,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum2,18,7,1,40,1,36,11,0,8,58,0,8,54,0,4,47,0,5,43,0,5,42,0,4,41,0,6,40
gap_enum1,19,7,7,8,1,1,9,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,7,8,1,1,9,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,6,14,2,4,11,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,6,14,1,4,9,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,5,21,3,22,14,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,5,21,1,11,10,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,4,28,4,31,17,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,4,28,1,14,10,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,3,34,6,80,22,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,3,34,1,24,10,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,19,7,2,-1,7,108,25,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum2,19,7,2,-1,1,30,11,0,8,56,0,9,54,0,6,52,0,7,47,0,7,47,0,6,42,0,8,42
gap_enum1,20,7,7,8,1,1,9,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,7,8,1,1,9,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,6,16,2,4,11,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,6,16,1,4,9,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,5,23,3,22,14,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,5,23,1,11,9,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,4,29,4,38,17,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,4,29,1,16,10,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,3,35,5,59,20,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,3,35,1,21,10,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,2,40,6,73,23,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,2,40,1,24,10,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,20,7,1,-1,8,139,30,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum2,20,7,1,-1,1,35,11,0,5,57,0,5,47,0,6,47,0,6,46,0,7,42,0,8,41,0,8,41
gap_enum1,21,7,7,7,1,1,9,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,7,7,1,1,9,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,6,16,2,10,12,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,6,16,1,6,10,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,5,20,3,22,14,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,5,20,1,11,10,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,4,29,4,38,16,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,4,29,1,16,10,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,3,37,6,80,22,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,3,37,1,24,10,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,2,43,7,109,25,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,2,43,1,29,10,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,21,7,1,-1,8,144,28,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum2,21,7,1,-1,1,35,11,0,9,59,0,6,57,0,8,56,0,9,49,0,4,46,0,9,45,0,7,44
gap_enum1,22,7,7,8,1,1,9,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,7,8,1,1,9,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,6,13,2,10,12,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,6,13,1,6,9,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,5,20,3,22,14,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,5,20,1,11,9,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,4,27,4,31,16,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,4,27,1,14,19,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,3,35,6,80,26,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,3,35,1,24,16,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,2,39,8,124,40,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,2,39,1,30,16,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,22,7,1,-1,9,158,49,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum2,22,7,1,-1,1,36,17,0,8,58,0,4,57,0,8,51,0,7,44,0,7,44,0,5,43,0,8,40
gap_enum1,23,7,7,7,1,1,15,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,7,7,1,1,14,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,6,12,2,4,38,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,6,12,1,4,18,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,5,16,3,22,24,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,5,16,1,11,11,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,4,24,4,38,17,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,4,24,1,16,10,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,3,30,5,59,20,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,3,30,1,21,10,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,2,36,6,84,24,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,2,36,1,26,10,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,23,7,1,40,7,101,25,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum2,23,7,1,40,1,29,11,0,4,48,0,6,48,0,6,45,0,8,44,0,4,43,0,5,42,0,7,42
gap_enum1,24,7,7,7,1,1,10,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,7,7,1,1,9,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,6,16,2,10,12,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,6,16,1,6,9,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,5,25,3,19,14,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,5,25,1,11,10,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,4,30,5,53,19,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,4,30,1,19,10,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,3,37,6,80,22,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,3,37,1,24,10,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,2,41,7,96,24,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,2,41,1,27,10,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,24,7,1,-1,8,151,30,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum2,24,7,1,-1,0,35,11,0,5,59,0,4,56,0,7,56,0,5,49,0,9,48,0,9,44,0,7,41
gap_enum1,25,7,7,4,1,1,11,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,7,4,1,1,9,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,6,10,2,10,13,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,6,10,1,6,9,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,5,16,4,33,16,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,5,16,1,14,10,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,4,25,5,53,19,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,4,25,1,19,10,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,3,34,6,80,22,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,3,34,1,24,10,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,2,42,8,124,27,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,2,42,1,30,11,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,25,7,1,-1,9,158,31,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum2,25,7,1,-1,1,36,11,0,6,58,0,8,54,0,9,52,0,9,49,0,6,48,0,6,46,0,4,43
gap_enum1,26,7,7,8,1,1,9,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,7,8,1,1,9,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,6,14,2,4,11,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,6,14,1,4,9,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,5,18,3,11,14,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,5,18,1,7,9,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,4,24,4,38,17,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,4,24,1,16,10,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,3,32,5,56,19,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,3,32,1,21,10,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,26,7,2,-1,8,122,27,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum2,26,7,2,-1,1,31,11,0,7,59,0,9,56,0,8,48,0,6,45,0,4,40,0,6,40,0,8,40
gap_enum1,27,7,7,8,1,1,9,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,7,8,1,1,9,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,6,15,2,10,12,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,6,15,1,6,9,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,5,22,3,22,14,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,5,22,1,11,10,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,4,31,4,38,16,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,4,31,1,16,10,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,3,40,5,56,19,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,3,40,1,21,10,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,27,7,2,-1,6,69,22,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum2,27,7,2,-1,1,25,10,0,4,54,0,8,49,0,9,49,0,9,47,0,7,45,0,7,44,0,8,41
gap_enum1,28,7,7,7,1,1,9,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,7,7,1,1,9,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,6,12,2,10,12,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,6,12,1,6,9,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,5,16,3,17,14,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,5,16,1,9,9,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,4,20,4,38,17,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,4,20,1,16,10,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,3,24,6,80,23,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,3,24,1,24,10,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,2,32,7,104,25,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,2,32,1,29,11,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,28,7,1,40,10,172,33,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum2,28,7,1,40,1,36,11,0,8,59,0,8,54,0,4,53,0,4,48,0,4,43,0,5,43,0,7,42
gap_enum1,29,7,7,7,1,1,9,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,7,7,1,1,9,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,6,16,2,10,13,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,6,16,1,6,9,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,5,25,3,17,14,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,5,25,1,9,9,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,4,33,4,38,16,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,4,33,1,16,10,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,29,7,3,-1,5,55,20,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum2,29,7,3,-1,1,22,10,0,7,57,0,6,55,0,8,47,0,8,44,0,9,43,0,9,43,0,7,40
gap_enum1,30,7,7,4,1,1,10,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,7,4,1,1,9,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,6,13,3,10,13,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,6,13,2,7,11,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,5,20,4,21,16,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,5,20,2,10,11,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,4,27,5,53,19,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,4,27,2,19,12,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,3,36,6,80,22,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,3,36,2,25,12,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,2,43,7,109,25,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,2,43,2,31,12,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,30,7,1,-1,8,129,29,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum2,30,7,1,-1,2,36,12,0,7,58,0,7,58,0,9,55,0,7,54,0,7,53,0,9,53,0,4,46
gap_enum1,31,7,7,7,1,1,9,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,7,7,1,1,9,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,6,15,2,10,12,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,6,15,1,6,10,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,5,23,3,22,14,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,5,23,1,11,10,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,4,30,4,38,16,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,4,30,1,16,10,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,3,36,6,80,21,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,3,36,1,24,10,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,31,7,2,-1,7,108,25,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum2,31,7,2,-1,1,30,11,0,9,57,0,8,52,0,6,50,0,7,44,0,8,43,0,8,42,0,7,41
gap_enum1,32,7,7,9,1,1,10,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,7,9,1,1,9,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,6,18,2,4,11,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,6,18,1,4,9,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,5,26,3,22,14,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,5,26,1,11,10,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,4,35,4,38,16,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,4,35,1,16,10,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,3,41,5,59,20,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,3,41,1,21,10,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,32,7,2,-1,7,108,25,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum2,32,7,2,-1,1,30,11,0,6,56,0,7,56,0,6,53,0,9,51,0,8,50,0,9,45,0,9,45
gap_enum1,33,7,7,8,1,1,9,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,7,8,1,1,9,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,6,16,2,4,11,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,6,16,1,4,9,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,5,23,3,22,14,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,5,23,1,11,9,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,4,30,4,38,16,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,4,30,1,16,10,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,3,37,5,56,19,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,3,37,1,21,10,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,33,7,2,-1,7,108,34,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum2,33,7,2,-1,1,30,11,0,7,50,0,4,49,0,7,48,0,7,47,0,7,46,0,8,40,0,8,40
gap_enum1,34,7,7,7,1,1,9,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum2,34,7,7,7,1,1,9,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum1,34,7,6,11,2,7,12,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum2,34,7,6,11,1,6,9,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
gap_enum1,34,7,5,18,5,33,18,0,6,58,0,7,58,0,9,54,0,6,53,0,7,52,0,4,47,0,7,40
