version,m,n,j,RT_j,gaps,steps,μs,r1,c1,j1,r2,c2,j2,r3,c3,j3,r4,c4,j4,r5,c5,j5
gap_enum2,28,5,5,5,1,1,2,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum1,28,5,4,12,2,10,2,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum2,28,5,4,12,1,4,2,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum1,28,5,3,17,4,33,3,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum2,28,5,3,17,1,11,2,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum1,28,5,2,23,5,48,4,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum2,28,5,2,23,1,14,2,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum1,28,5,1,29,7,91,5,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum2,28,5,1,29,1,21,3,0,6,58,0,6,57,0,5,52,0,7,47,0,5,45
gap_enum1,29,5,5,8,1,1,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum2,29,5,5,8,1,1,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum1,29,5,4,15,2,10,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum2,29,5,4,15,1,4,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum1,29,5,3,21,4,28,3,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum2,29,5,3,21,1,11,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum1,29,5,2,28,6,62,4,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum2,29,5,2,28,1,18,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum1,29,5,1,36,7,91,5,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum2,29,5,1,36,1,21,2,0,8,57,0,7,56,0,6,55,0,7,42,0,8,40
gap_enum1,30,5,5,9,1,1,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum2,30,5,5,9,1,1,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum1,30,5,4,16,2,10,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum2,30,5,4,16,1,4,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum1,30,5,3,23,3,19,3,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum2,30,5,3,23,1,7,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum1,30,5,2,32,5,53,4,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum2,30,5,2,32,1,14,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum1,30,5,1,38,7,91,5,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum2,30,5,1,38,1,21,2,0,6,59,0,9,53,0,7,50,0,7,43,0,9,41
gap_enum1,31,5,5,9,1,1,14,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum2,31,5,5,9,1,1,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum1,31,5,4,18,2,10,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum2,31,5,4,18,1,4,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum1,31,5,3,22,3,22,3,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum2,31,5,3,22,1,7,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum1,31,5,2,27,5,53,4,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum2,31,5,2,27,1,14,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum1,31,5,1,33,6,80,4,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum2,31,5,1,33,1,17,2,0,6,56,0,5,54,0,4,49,0,9,46,0,9,43
gap_enum1,32,5,5,8,1,1,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum2,32,5,5,8,1,1,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum1,32,5,4,14,2,10,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum2,32,5,4,14,1,4,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum1,32,5,3,18,3,17,3,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum2,32,5,3,18,1,6,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum1,32,5,2,22,4,38,5,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum2,32,5,2,22,1,10,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum1,32,5,1,26,5,56,4,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum2,32,5,1,26,1,13,2,0,4,57,0,4,53,0,4,51,0,6,51,0,8,49
gap_enum1,33,5,5,7,1,1,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum2,33,5,5,7,1,1,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum1,33,5,4,12,2,4,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum2,33,5,4,12,1,3,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum1,33,5,3,21,3,22,3,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum2,33,5,3,21,1,7,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum1,33,5,2,27,5,53,4,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum2,33,5,2,27,1,14,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum1,33,5,1,34,7,91,5,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum2,33,5,1,34,1,21,2,0,7,54,0,6,49,0,9,45,0,5,41,0,7,41
gap_enum1,34,5,5,8,1,1,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum2,34,5,5,8,1,1,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum1,34,5,4,15,2,4,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum2,34,5,4,15,1,3,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum1,34,5,3,21,3,22,3,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum2,34,5,3,21,1,7,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum1,34,5,2,29,5,53,3,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum2,34,5,2,29,1,14,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum1,34,5,1,36,6,80,4,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum2,34,5,1,36,1,17,2,0,7,52,0,8,51,0,6,43,0,7,41,0,8,41
gap_enum1,35,5,5,8,1,1,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum2,35,5,5,8,1,1,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum1,35,5,4,14,2,10,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum2,35,5,4,14,1,4,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum1,35,5,3,22,3,22,3,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum2,35,5,3,22,1,7,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum1,35,5,2,31,4,38,3,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum2,35,5,2,31,1,10,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum1,35,5,1,35,6,80,4,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum2,35,5,1,35,1,17,2,0,4,55,0,9,50,0,8,48,0,6,46,0,8,44
gap_enum1,36,5,5,8,1,1,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum2,36,5,5,8,1,1,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum1,36,5,4,12,2,4,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum2,36,5,4,12,1,3,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum1,36,5,3,21,3,22,3,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum2,36,5,3,21,1,7,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum1,36,5,2,28,4,38,3,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum2,36,5,2,28,1,10,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum1,36,5,1,33,5,59,4,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum2,36,5,1,33,1,13,2,0,5,46,0,7,45,0,9,44,0,4,41,0,8,41
gap_enum1,37,5,5,4,1,1,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum2,37,5,5,4,1,1,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum1,37,5,4,8,2,10,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum2,37,5,4,8,1,4,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum1,37,5,3,13,4,28,3,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum2,37,5,3,13,1,11,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum1,37,5,2,22,6,62,4,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum2,37,5,2,22,1,18,2,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum1,37,5,1,28,8,99,5,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum2,37,5,1,28,1,25,3,0,6,59,0,9,53,0,5,49,0,4,44,0,4,41
gap_enum1,38,5,5,9,1,1,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum2,38,5,5,9,1,1,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum1,38,5,4,18,2,4,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum2,38,5,4,18,1,3,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum1,38,5,3,23,3,22,3,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum2,38,5,3,23,1,7,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum1,38,5,2,32,5,53,4,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum2,38,5,2,32,1,14,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum1,38,5,1,39,6,80,4,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum2,38,5,1,39,1,17,2,0,7,57,0,9,51,0,5,43,0,9,41,0,9,41
gap_enum1,39,5,5,7,1,1,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum2,39,5,5,7,1,1,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum1,39,5,4,16,2,7,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum2,39,5,4,16,1,4,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum1,39,5,3,23,4,33,3,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum2,39,5,3,23,1,11,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum1,39,5,2,32,5,53,4,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum2,39,5,2,32,1,14,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum1,39,5,1,39,6,80,4,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum2,39,5,1,39,1,17,2,0,7,57,0,9,51,0,7,50,0,9,49,0,7,42
gap_enum1,40,5,5,5,1,1,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum2,40,5,5,5,1,1,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum1,40,5,4,13,2,10,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum2,40,5,4,13,1,4,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum1,40,5,3,17,3,22,3,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum2,40,5,3,17,1,7,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum1,40,5,2,22,5,53,4,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum2,40,5,2,22,1,14,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum1,40,5,1,28,6,80,4,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum2,40,5,1,28,1,17,2,0,6,55,0,5,52,0,4,46,0,8,45,0,5,44
gap_enum1,41,5,5,6,1,1,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum2,41,5,5,6,1,1,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum1,41,5,4,14,2,10,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum2,41,5,4,14,1,4,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum1,41,5,3,18,3,22,3,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum2,41,5,3,18,1,7,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum1,41,5,2,26,4,35,3,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum2,41,5,2,26,1,10,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum1,41,5,1,35,6,80,4,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum2,41,5,1,35,1,17,2,0,9,54,0,8,52,0,4,51,0,8,50,0,6,46
gap_enum1,42,5,5,9,1,1,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum2,42,5,5,9,1,1,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum1,42,5,4,14,2,10,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum2,42,5,4,14,1,4,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum1,42,5,3,23,3,22,3,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum2,42,5,3,23,1,7,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum1,42,5,2,31,4,31,3,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum2,42,5,2,31,1,9,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum1,42,5,1,37,5,59,4,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum2,42,5,1,37,1,13,2,0,6,59,0,8,54,0,9,54,0,5,52,0,9,51
gap_enum1,43,5,5,4,1,1,2,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum2,43,5,5,4,1,1,2,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum1,43,5,4,12,3,10,2,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum2,43,5,4,12,2,5,2,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum1,43,5,3,17,4,33,3,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum2,43,5,3,17,2,12,2,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum1,43,5,2,23,5,53,4,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum2,43,5,2,23,2,19,3,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum1,43,5,1,31,6,80,4,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum2,43,5,1,31,2,26,3,0,8,59,0,6,57,0,5,55,0,8,52,0,4,42
gap_enum1,44,5,5,4,1,1,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum2,44,5,5,4,1,1,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum1,44,5,4,13,2,10,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum2,44,5,4,13,1,4,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum1,44,5,3,19,3,19,3,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum2,44,5,3,19,1,7,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum1,44,5,2,25,5,53,3,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum2,44,5,2,25,1,14,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum1,44,5,1,31,6,80,4,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum2,44,5,1,31,1,17,2,0,6,51,0,6,46,0,6,44,0,9,42,0,4,40
gap_enum1,45,5,5,5,1,1,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum2,45,5,5,5,1,1,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum1,45,5,4,11,2,10,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum2,45,5,4,11,1,4,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum1,45,5,3,19,4,33,3,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum2,45,5,3,19,1,11,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum1,45,5,2,27,5,53,3,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum2,45,5,2,27,1,14,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum1,45,5,1,31,6,69,4,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum2,45,5,1,31,1,16,2,0,4,57,0,8,57,0,8,56,0,6,49,0,5,48
gap_enum1,46,5,5,6,1,1,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum2,46,5,5,6,1,1,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum1,46,5,4,14,2,10,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum2,46,5,4,14,1,4,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum1,46,5,3,23,3,19,3,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum2,46,5,3,23,1,7,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum1,46,5,2,31,5,48,3,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum2,46,5,2,31,1,14,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum1,46,5,1,38,6,64,4,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum2,46,5,1,38,1,16,2,0,7,58,0,8,58,0,9,50,0,8,49,0,6,44
gap_enum1,47,5,5,9,1,1,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum2,47,5,5,9,1,1,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum1,47,5,4,13,2,10,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum2,47,5,4,13,1,4,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum1,47,5,3,21,3,22,3,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum2,47,5,3,21,1,7,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum1,47,5,2,28,5,53,4,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum2,47,5,2,28,1,14,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum1,47,5,1,33,6,69,4,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum2,47,5,1,33,1,16,2,0,5,53,0,7,53,0,8,49,0,4,44,0,9,42
gap_enum1,48,5,5,5,1,1,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum2,48,5,5,5,1,1,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum1,48,5,4,12,2,10,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum2,48,5,4,12,1,4,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum1,48,5,3,16,3,19,3,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum2,48,5,3,16,1,7,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum1,48,5,2,25,5,53,4,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum2,48,5,2,25,1,14,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum1,48,5,1,33,6,69,4,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum2,48,5,1,33,1,16,2,0,8,56,0,9,56,0,4,50,0,7,47,0,5,45
gap_enum1,49,5,5,7,1,1,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum2,49,5,5,7,1,1,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum1,49,5,4,16,2,10,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum2,49,5,4,16,1,4,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum1,49,5,3,21,3,17,4,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum2,49,5,3,21,1,6,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum1,49,5,2,27,4,35,3,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum2,49,5,2,27,1,10,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum1,49,5,1,31,6,80,4,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum2,49,5,1,31,1,17,2,0,4,53,0,6,52,0,5,51,0,9,51,0,7,45
gap_enum1,50,5,5,4,1,1,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum2,50,5,5,4,1,1,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum1,50,5,4,12,2,10,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum2,50,5,4,12,1,4,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum1,50,5,3,19,3,17,3,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum2,50,5,3,19,1,6,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum1,50,5,2,28,5,53,4,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum2,50,5,2,28,1,14,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum1,50,5,1,33,6,80,4,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum2,50,5,1,33,1,17,2,0,5,56,0,9,52,0,7,48,0,8,48,0,4,45
gap_enum1,51,5,5,8,1,1,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum2,51,5,5,8,1,1,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum1,51,5,4,14,2,10,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum2,51,5,4,14,1,4,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum1,51,5,3,22,4,33,3,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum2,51,5,3,22,1,11,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum1,51,5,2,28,5,53,3,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum2,51,5,2,28,1,14,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum1,51,5,1,33,6,75,4,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum2,51,5,1,33,1,17,2,0,5,58,0,6,56,0,8,55,0,6,47,0,8,44
gap_enum1,52,5,5,4,1,1,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum2,52,5,5,4,1,1,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum1,52,5,4,12,2,10,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum2,52,5,4,12,1,4,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum1,52,5,3,21,5,33,3,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum2,52,5,3,21,2,12,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum1,52,5,2,29,6,45,4,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum2,52,5,2,29,2,16,2,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum1,52,5,1,36,7,91,5,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum2,52,5,1,36,2,26,3,0,7,59,0,8,57,0,9,57,0,8,43,0,4,41
gap_enum1,53,5,5,6,1,1,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum2,53,5,5,6,1,1,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum1,53,5,4,10,2,4,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum2,53,5,4,10,1,3,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum1,53,5,3,17,3,22,3,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum2,53,5,3,17,1,7,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum1,53,5,2,25,5,48,3,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum2,53,5,2,25,1,14,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum1,53,5,1,34,7,86,5,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum2,53,5,1,34,1,21,2,0,9,57,0,8,50,0,7,45,0,4,40,0,6,40
gap_enum1,54,5,5,9,1,1,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum2,54,5,5,9,1,1,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum1,54,5,4,16,2,10,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum2,54,5,4,16,1,4,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum1,54,5,3,22,3,22,3,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum2,54,5,3,22,1,7,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum1,54,5,2,27,6,62,4,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum2,54,5,2,27,1,18,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum1,54,5,1,36,7,91,4,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum2,54,5,1,36,1,21,2,0,9,59,0,5,58,0,6,47,0,7,45,0,9,41
gap_enum1,55,5,5,5,1,1,2,0,7,56,0,5,52,0,6,47,0,7,46,0,5,41
gap_enum2,55,5,5,5,1,1,2,0,7,56,0,5,52,0,6,47,0,7,46,0,5,41
gap_enum1,55,5,4,12,2,7,2,0,7,56,0,5,52,0,6,47,0,7,46,0,5,41
gap_enum2,55,5,4,12,1,4,2,0,7,56,0,5,52,0,6,47,0,7,46,0,5,41
